,options,sensitive,non_sensitive
121,0.754330627649324,0.033736874236470316,0.033736966838524785
122,0.8194315262298915,0.028463883588964095,0.028463884746365756
123,0.8372048232340603,0.02328257379528087,0.023282573979550684
124,0.7104287661786657,0.042885504136079056,0.04288560833605942
125,0.7861462907239911,0.03517048193512062,0.03517048245801524
126,0.7934681918122806,0.03469990732437775,0.03469991951442736
127,0.7811310992547078,0.03479059369595697,0.03479058136724944
128,0.7169742127516656,0.04970516456050611,0.049705174324782636
129,0.7905042836137,0.03493999483504545,0.03494000821487303
130,0.7446486890985398,0.041553606523703907,0.04155359625578198
131,0.747360268884222,0.04128559115260433,0.041285601127472815
132,0.7365196320533869,0.04259118599146472,0.042595210748676615
133,0.8097241248178761,0.02528320918807081,0.025283468145248983
134,0.7875792221166193,0.030932391491364175,0.030932424172069928
135,0.7183736336955917,0.05525586828169171,0.05526288384030775
136,0.7647322500270093,0.03690312216172961,0.03690321414961539
137,0.7596778260849533,0.04071036343514045,0.04071633115219908
138,0.7348299634395516,0.04068576986000505,0.04068578991394872
139,0.7729741717193974,0.04584671161348286,0.04585240470085039
140,0.672900333913276,0.05395005679257192,0.053956460385456984
141,0.8090160353604006,0.02853493382792527,0.028534976434304804
142,0.7681340477720369,0.039119636425725995,0.03911963695048398
143,0.7736030592641328,0.03979509070648063,0.03979509297095929
144,0.8055854041813291,0.029042168725146977,0.02904216894705369
145,0.7973186509116204,0.031105482335922113,0.031105522089912407
146,0.831278746110911,0.024767157780480192,0.024767158020674626
147,0.7725535577483242,0.03916041953406857,0.03916505724989636
148,0.7456927917373832,0.0415043643479267,0.04150821066407251
149,0.7737825911317486,0.03980865465194272,0.03980865513776083
150,0.7171771482317126,0.04437679820038998,0.0443769084413283
151,0.7738203744811472,0.029687140540989865,0.029687142411792544
152,0.6916756583741517,0.04806088126998398,0.04806744009426267
153,0.7427459201426245,0.04669508552814067,0.046695089249456534
154,0.6974235944508109,0.045241443264485426,0.04524153964244981
155,0.7456677385926014,0.03826112591279279,0.038265158562407586
156,0.7961174401643802,0.02888732269809413,0.02888762137215778
157,0.7167455268281628,0.0461401324250561,0.04614410458053747
158,0.7246791138531989,0.039611518894544284,0.03961781309899626
159,0.7697449903862434,0.041281483026521404,0.041281446481600315
160,0.7589570509881014,0.04216488619994618,0.04216491311477655
161,0.7697691928842687,0.03816029793587605,0.038160289016467785
162,0.7352383681718493,0.04407003299881196,0.0440763290541496
163,0.7838837676536059,0.034101177450595294,0.034101179898334
164,0.8170730018682661,0.02729855970372516,0.027298559926271386
165,0.6630903910918278,0.06003121975805392,0.06003135853067909
166,0.7344171285149059,0.047701587322120986,0.047701591760860584
167,0.7707158139237436,0.03527869443439646,0.03527868366536932
168,0.7541899461248249,0.04425889773660252,0.044258865554327176
169,0.7605336289343541,0.04081826097888863,0.04081853674311778
170,0.7273842471840908,0.046588260630503864,0.04658826786104964
171,0.7830122809682507,0.03347994513784691,0.03348400947615912
172,0.7754012518635136,0.03429158103986976,0.034295732034494986
173,0.7653087921498809,0.03962130663238839,0.0396212705875692
174,0.7872871573199518,0.03272752715491223,0.03272777000840599
175,0.7423548320221016,0.043490799912898837,0.0434956245714363
176,0.6554856584698427,0.05044323688724006,0.05044842686354312
177,0.7549693951805239,0.040484448935395156,0.040484462847723335
178,0.7541348997037858,0.034596709828338845,0.0345967901891167
179,0.8020704224763904,0.03355542340115389,0.033555423862400846
180,0.7534543813599157,0.02012336452397223,0.020128662842578415
181,0.7526671347150113,0.04111655731255226,0.04112005766759241
182,0.7733677222568076,0.03709431891050047,0.03709432048260697
183,0.7581568618807069,0.04206363403046259,0.0420636229378929
184,0.7763005511515075,0.0386741093726129,0.0386740866030445
185,0.6750736609319574,0.05171313318762605,0.05171313446883885
186,0.7253036986221559,0.04960779958005418,0.04960775053242661
187,0.7544406990418793,0.04474894540176877,0.04475334571091594
188,0.7456430344464025,0.04691003902558033,0.04691697358543179
189,0.6353128432310768,0.059963363336088094,0.059963513663824575
190,0.694367629053886,0.06290048431073103,0.06290685722878636
191,0.8156264422286768,0.028069419189298894,0.02806945635069269
192,0.6649591189270723,0.05888135206483924,0.05888150973885886
193,0.7958366318271146,0.026620241307413722,0.026620512973658528
194,0.7594159201325965,0.046719935992422634,0.04672659853918654
195,0.7657737985864514,0.04164577211471965,0.04164574956579914
196,0.8079336327136843,0.029278843098803936,0.029279180413894587
197,0.6878682170863613,0.06576725431480135,0.06577495361873043
198,0.7476579955982743,0.04571127757842991,0.04571124336883714
199,0.761037841468351,0.03581649365769099,0.03581651766851285
200,0.7788510399259394,0.03949898251121603,0.03949898297265683
201,0.6516202528509893,0.06716159678724676,0.06716994078072985
202,0.7564036818366731,0.03894354895610952,0.038943536070856544
203,0.7509972974039556,0.027664732272812603,0.027665627474608934
204,0.7955597493710229,0.031194529720725422,0.031194565953034215
205,0.7840989576798165,0.03359947511590397,0.03359946437080877
206,0.7300914258448756,0.04532587844799418,0.04532587805697763
207,0.7619998573281919,0.04054752223730579,0.04054751195327555
208,0.8054585601130384,0.03412341096277596,0.03412341199296309
209,0.7359427048795624,0.053067238706556386,0.05307340203167932
210,0.6856425058795139,0.050431087343215,0.05043119604244861
211,0.7021972031070618,0.050274551724123206,0.05028007242587096
212,0.8084679466337548,0.028614624382733822,0.02861469465924961
213,0.7368380127591081,0.04198230382442736,0.0419822924782024
214,0.7670855590440624,0.03986378190778783,0.03986374595187692
215,0.7962953958340222,0.03550421338812801,0.035504227767994334
216,0.79120541010343,0.03389357189559561,0.03389357237411178
217,0.7004433371912455,0.06127941000264059,0.06128577802579904
218,0.7088374462182401,0.057900723363116136,0.05790839210279214
219,0.7595501523974235,0.036443179950097215,0.03644316704243661
220,0.849571307287988,0.017324576344191933,0.017324593355764084
221,0.74013053568342,0.04425520569590585,0.044259953095500654
222,0.7654883051436627,0.03275665114614029,0.032756651479752985
223,0.7352419735689182,0.0503621497940106,0.05036641656323404
224,0.8037231134039757,0.020426603406399124,0.02042710142734483
225,0.7811743759230012,0.03609313619986748,0.036093149828789084
226,0.8083449344558176,0.03133458300092065,0.031334613007357404
227,0.7404599886285723,0.04295260871808804,0.042957948394712064
228,0.7836716306264861,0.0372472012164371,0.037247158549515935
229,0.8104997066220676,0.024029437684673652,0.024029522306036805
230,0.7042508641461609,0.04180522020503119,0.04180530764591883
231,0.7670154994993936,0.02730043324505882,0.027300584666745287
232,0.7871073960996,0.03797343140418699,0.03797343183960522
233,0.7671390426257858,0.03966465009466533,0.03966464945446324
234,0.7598380170820747,0.04239563263839807,0.04240008928571502
235,0.7408830186541309,0.04569703710321954,0.04569700240904545
236,0.781856970024819,0.033292261299907505,0.03329254195409839
237,0.7764812939640251,0.033534102409723154,0.033539341475197326
238,0.757437583823048,0.03450869523140154,0.03450869839023324
239,0.673130697767192,0.04672864200671789,0.046728736354836764
240,0.7714077298078337,0.03802820460440917,0.03802821690715219
241,0.7325357015652116,0.046163247584609546,0.046163252403513544
242,0.7613028610212496,0.037443778890636104,0.03744385803309094
243,0.7753631474624854,0.03786835709773634,0.03786835778771691
244,0.7714160957257263,0.03508821246733898,0.035088461912962554
245,0.7613468772760825,0.0418280340343162,0.041828035657074214
246,0.791331560099934,0.022360358758712978,0.022360378865177555
247,0.8027209047431825,0.030877532029961963,0.030877532526431245
248,0.8104911386908498,0.02876959481932262,0.028769580884317636
249,0.6877603155153338,0.04957698440723135,0.049581646312159944
250,0.7834965069050668,0.039399302203375675,0.03939929255324581
251,0.6487871099452605,0.05651242185526062,0.056519066255969364
252,0.7582672263561108,0.04216913016957263,0.04216909363084426
253,0.7602824812274775,0.039019189599682313,0.03901948980668429
254,0.8298633472331858,0.01981396808858056,0.01981398499526893
255,0.7138634088405524,0.051764500475354164,0.05176449311746456
256,0.7871073960996,0.03797343140418699,0.03797343183960522
257,0.7216442960998393,0.04601777544752256,0.04601777418930131
258,0.7738542426377535,0.035434410437883174,0.03543444021414521
259,0.7130511896393728,0.05600406668776414,0.056011109734176945
260,0.7424082931975136,0.04938191964816152,0.04938200537310056
261,0.6988182523637079,0.04448313457953279,0.04448313505042878
262,0.7816583862586413,0.03482120191657814,0.03482120328915686
263,0.7137152843497461,0.04645421053078813,0.04645433488263828
264,0.7723870845948113,0.038587120570576616,0.03858712256427438
265,0.7468291111290455,0.03998526173229616,0.03998534144834065
266,0.7922519178755465,0.0326676963682789,0.03266768684665537
267,0.7049296649784083,0.05622483245997767,0.056224929495356346
268,0.7905463487259112,0.032098919589009484,0.0320990273175939
269,0.7773189725048724,0.038725946526465826,0.0387259656928966
270,0.7406389249590575,0.0478958909053821,0.047895857947856446
271,0.79120541010343,0.03389357189559561,0.03389357237411178
272,0.7530873790819896,0.04241956722131665,0.04241955936530245
273,0.8155839812570775,0.02183465098961257,0.021834716997343344
274,0.7412114745529834,0.04447664138618401,0.04447676100669662
275,0.8008686979737831,0.028895116126872733,0.028895128929186775
276,0.7884034707312821,0.035487892094015316,0.03548791442709809
277,0.6955086254383787,0.04548780077531678,0.04548789699225003
278,0.775480087933829,0.041382056350576346,0.041382049225066775
279,0.7606878385413438,0.047016250511113356,0.04702172994477616
280,0.7642382532430929,0.04551569389536725,0.04552192799832877
281,0.7639615664957091,0.037118623531399886,0.037118613272755896
282,0.6554460355982883,0.05184232261691779,0.05184241295486419
283,0.7209905997733586,0.04724489724073028,0.04724484938473461
284,0.7579866208689054,0.043096950029293646,0.04309695522486634
285,0.813512347478536,0.02914190223744731,0.029141902462268464
286,0.752715668088058,0.04176195476542924,0.041761955335129886
287,0.7495118947699666,0.037567373600499644,0.037567750344476764
288,0.7602976376292645,0.03597828074438422,0.03597857488933853
289,0.8009772066507139,0.028216185859213316,0.028216257747166427
290,0.7313053635443794,0.047048067346927736,0.04704807216276219
291,0.7944224989551003,0.03276516617270073,0.03276520403471539
292,0.7667903189503704,0.04010237937310307,0.040102398819604756
293,0.7201464264217066,0.05805930098590828,0.05806695920389865
294,0.7636736081985873,0.036459747122949804,0.036459734945830574
295,0.7301877002682886,0.03974487954722694,0.0397449647980441
296,0.7460130309409578,0.048104254337059116,0.048104211080217674
297,0.7520494970012805,0.05167204310912421,0.05167788559714176
298,0.7594285719314939,0.034464564863461666,0.034464872874181096
299,0.8163700850927853,0.027258564887338188,0.027258565152455547
300,0.7135447666369146,0.047577496264610164,0.04758176850246898
301,0.7862458704112214,0.03191475261309787,0.03191478801231934
302,0.8114045757538406,0.02831548748892143,0.028318763545172154
303,0.7042508641461609,0.04180522020503119,0.04180530764591883
304,0.7569174484306131,0.03943342571555747,0.03943714152364078
305,0.6015115286572836,0.06304551190533214,0.06305240006285695
306,0.7027403465035604,0.045307846204115876,0.04530794304666508
307,0.784498756249377,0.034777277562170084,0.03477737628258959
308,0.7993407316243974,0.02846471643589038,0.028464807277663706
309,0.7393327258178033,0.03802512421179305,0.038025230987399364
310,0.7838380624743877,0.0378554701222914,0.037855470563205484
311,0.7428344611253124,0.039309531449288476,0.03930952008190147
312,0.6766936032800004,0.06596795670651723,0.06597476477666647
313,0.7502549028213252,0.04184016569075144,0.04184414811851592
314,0.793706520635169,0.03347372388116135,0.033473759777111645
315,0.7295338430085394,0.050885865095260274,0.0508930780544547
316,0.7470468484680168,0.04542149609325313,0.04542146175499712
317,0.6551154402695829,0.049012032377951265,0.04901211995819116
318,0.7764655207065516,0.03227923928929166,0.03227923240978209
319,0.7565340308501618,0.04062844314683517,0.040628429099369645
320,0.7618682021275163,0.04231374782153202,0.042313716122258926
321,0.7432656403980218,0.042721675806611265,0.0427216660978455
322,0.6916940403098124,0.04981719191476941,0.04981730045278504
323,0.7368635965540307,0.049015383244937816,0.04901580721641546
324,0.7772407853371988,0.025968093514543433,0.025971969700791436
325,0.7612739311880432,0.036539909935331794,0.03654016619665135
326,0.741445525927702,0.04574179928941724,0.04574179971736947
327,0.731336625853146,0.04742413363433934,0.0474279670542212
328,0.6610125818988308,0.05067139320273384,0.05067209299451764
329,0.7406170006142929,0.0468331692305039,0.0468331336184995
330,0.6725608910492156,0.051688611534036255,0.05168880234067341
331,0.7609115607410786,0.03360306994380835,0.03360315034506503
332,0.839410876029433,0.028427585510282044,0.0284275567348998
333,0.8340933940562536,0.02384809513360689,0.023848170426397076
334,0.7560054232744733,0.043201088624775785,0.043201043357478985
335,0.7193588701702538,0.05022447815889264,0.05022448618104178
336,0.7567926144402009,0.05057943364519124,0.05058659703400903
337,0.7842319701667293,0.03414541003693805,0.0341489338612313
338,0.7343503870397399,0.04542356335100178,0.04542356238146161
339,0.7164471055148169,0.0435329260699403,0.043532936817798795
340,0.7325793152522238,0.05171668934592777,0.05172200711855568
341,0.7943943737263908,0.03392177991922268,0.033921793447220294
342,0.7435208380338736,0.03860795214035523,0.03860795343902357
343,0.7704773429504712,0.04049636589326239,0.040496326783294345
344,0.7286266164919653,0.05111588579619891,0.051123845023536785
345,0.8057146092978655,0.03202695801935715,0.03202695929312109
346,0.7365488218929386,0.04474508140590192,0.04474999912429434
347,0.7152921972810873,0.04048981037211696,0.04048991666165558
348,0.7850421277544228,0.03862326654690906,0.038623636205283585
349,0.7572703080586507,0.043516382869723536,0.04351637103550565
350,0.7507057093898766,0.035419681693434235,0.035419778176291716
351,0.7535789330941043,0.04062061458338667,0.04062525637680636
352,0.7000777366265538,0.045309284441358955,0.04530929818247001
353,0.7146382230566815,0.050033816708008105,0.050040386380547364
354,0.7528001015743939,0.041642156023609045,0.04164706014023145
355,0.7721512575808447,0.04304296565452592,0.04305019249585579
356,0.7183109509423957,0.028094013293650022,0.02809409986603377
357,0.8028289668945945,0.03242041314368982,0.032420413585610985
358,0.7415336236808798,0.05052151701075863,0.0505266179009779
359,0.7531116118261707,0.04133158623138211,0.04133157374728924
360,0.7169062978646252,0.05110214845075184,0.051102296833698546
361,0.7138632674541441,0.04307287380835234,0.043073227182890944
362,0.7540572368670837,0.04296277268695814,0.0429627368439382
363,0.7312628715153551,0.03951736613172674,0.039517453199598235
364,0.7736727782321395,0.03709682486907795,0.03709682936729147
365,0.7740796831858461,0.03606795481106606,0.036068029465119084
366,0.8256677694025711,0.029422653002189603,0.029422655290356148
367,0.7902503817313118,0.03770172026158514,0.03770646174047276
368,0.7920353424196946,0.03122314393843012,0.031223163389379582
369,0.7684606358270685,0.04055920880588343,0.04055917689790911
370,0.6819937808977556,0.054259124960746696,0.054262808475692814
371,0.6407473258877872,0.04865633494885735,0.0486564259450194
372,0.7746347627689829,0.04271400380913398,0.04271397155241441
373,0.8398523273735918,0.029489397955241997,0.029489399132564403
374,0.7619661536082276,0.04193486419232795,0.041934820305286724
375,0.7232354206498712,0.04236131203001581,0.042361663498350716
376,0.8361514927273674,0.02011405148995951,0.02011406211945299
377,0.7678802995287697,0.04374120561044492,0.043741182819058144
378,0.7876305874524405,0.04310633195703506,0.0431117874148112
379,0.7040593765050289,0.046854962471861716,0.046855002481382746
380,0.7377297185958014,0.03966638341934964,0.039666478305613484
381,0.7375595267149038,0.05137044424474452,0.05137489008742538
382,0.7913898623228306,0.03393384398562804,0.033933940617814004
383,0.8041494772041915,0.03316774743621956,0.03316774929143601
384,0.7257998946151929,0.045618024187266126,0.045626024199973025
385,0.7092007693645428,0.054935050840239086,0.05493544722185209
386,0.8283515283474117,0.02645102071106334,0.02645771934529602
387,0.817283254044014,0.019106161131012794,0.01910617438083584
388,0.6850822718406562,0.05377379848782898,0.05377380031217949
389,0.7758446467778413,0.038468369918942535,0.03847419271835273
390,0.7258547311575967,0.04459204914115933,0.04459214725808047
391,0.7540057690130197,0.04435967712133693,0.044359644375225715
392,0.7316197014588397,0.052906618351359236,0.052913294501018615
393,0.8234418588835979,0.0328919782918754,0.03289195388956018
394,0.7968000936816679,0.03180421084876556,0.03180833197112602
395,0.8041060669856961,0.032505897429402686,0.032505897863118305
396,0.801503325572412,0.03102534751455871,0.031025347750930615
397,0.7733348548645154,0.040032656635635905,0.04003267247518055
398,0.7662531090863922,0.04181378407327113,0.041813742238756835
399,0.7812714293977479,0.0365368846236398,0.036536886144104996
400,0.7692323593437322,0.034204553888526466,0.034205173143364354
401,0.7874991636999766,0.034269361312644187,0.03427283150697441
402,0.7266156959813088,0.047558128682559264,0.047564217128404127
403,0.6583287371395272,0.06112872554387927,0.06113371648915056
404,0.7285565799174947,0.04295203810419301,0.042952266628791425
405,0.7006748635249096,0.05506515550261082,0.055065109931916045
406,0.7630285320192343,0.039810163890994954,0.039810152910779106
407,0.7763458984118188,0.038706851724721325,0.03870685330600149
408,0.7672277703750296,0.0388637400953874,0.03886374646061613
409,0.8002372870396357,0.035223835440290674,0.03522383647001903
410,0.8041060669856961,0.032505897429402686,0.032505897863118305
411,0.7688842779170955,0.04321229988227382,0.043212314931060924
412,0.8181148829498852,0.03458337569244793,0.034583351125653056
413,0.8261445347961853,0.030682421868727827,0.030682389172227598
414,0.7548587845740258,0.0358913147368044,0.035891413119878035
415,0.7626631374732824,0.03572861603326957,0.035728649536214685
416,0.6886673814587994,0.04691725254835233,0.0469178415915642
417,0.7787888971797656,0.03391678988588076,0.0339216384487379
418,0.7909413062880049,0.03476204384650941,0.034762045272505426
419,0.7651149684315897,0.04212387630331804,0.042123875751460815
420,0.7425642401067307,0.04867504850660698,0.04867514204444695
421,0.7505638591392199,0.03598379521083017,0.03598408942579978
422,0.772226936329389,0.03831443007366697,0.038314437422856895
423,0.7732502731596469,0.022685755285005355,0.022686440206711234
424,0.7764840689851553,0.0383739369595586,0.03837402578678706
425,0.7812028458502027,0.041200324659005305,0.04120031705500243
426,0.7596255714088329,0.038924528521044444,0.03892917871930783
427,0.8487081399307499,0.029599998584328213,0.029599976172117404
428,0.7686474506954255,0.029339453189908937,0.029339539062778378
429,0.7746091293374775,0.03297596503352279,0.0329796643680646
430,0.6982911704835715,0.04445002718076019,0.044454472046633775
431,0.7444859420938883,0.03886092254642967,0.03886102505852432
432,0.657556711070356,0.056485035842016425,0.05649056840568434
433,0.7562214364879765,0.03895335763813523,0.03895717565698875
434,0.7521248377088341,0.04762731497745787,0.04762730503945434
435,0.7655011572496733,0.033786510541637504,0.03379145798245549
436,0.7848646989987174,0.015756693807317923,0.01575790960225587
437,0.7873733115702635,0.03112213406618311,0.031122225204489595
438,0.7787054972795886,0.03768197547231522,0.03768758678794354
439,0.7597012202750193,0.04007259308036393,0.040072683208386084
440,0.7242820567335002,0.040236686879749683,0.04024224033112045
441,0.7716979409233318,0.03644710701851028,0.03645101494955971
442,0.7606700124015333,0.048770161941450285,0.04877688306274158
443,0.7818794807753875,0.033465453296197295,0.0334654551181045
444,0.767623395047849,0.04225973848399295,0.04225969983931255
445,0.7300902601782582,0.05375097678979923,0.05375655679726815
446,0.7893948135606479,0.032561119984991865,0.032561146714887135
447,0.694550530934066,0.05484901126225811,0.05485445802573835
448,0.7717805096253869,0.04159895458147056,0.04159895074670977
449,0.7903859448560979,0.02983247333543121,0.02983249003174382
450,0.7643221469879791,0.04540138733717658,0.04540562934285092
451,0.7949951909613446,0.034065008744307235,0.03406527398068393
452,0.7161547286232235,0.048701864317305554,0.04871075369477107
453,0.7767290590745688,0.0484903587971397,0.04849440392852511
454,0.7939481249122764,0.02887022369504777,0.02887549418398544
455,0.7719820719285053,0.040807051266149724,0.04080706820433627
456,0.614817339592264,0.0490200935893923,0.04902441397991375
457,0.7301883664695197,0.04583054220703081,0.04583053399003428
458,0.8101967484253692,0.030444500389066598,0.030444500787558032
459,0.7256254295498366,0.046051057224755,0.04605501366902254
460,0.7785642084636493,0.035921490906254294,0.03592146719563194
461,0.7327244836851605,0.04154786703215396,0.04154816019144908
462,0.7181052714659018,0.041274270668651525,0.04127438439796231
463,0.7508928141978686,0.044027565578881434,0.044027566042062705
464,0.739221054034715,0.039846795489113185,0.039846899088233634
465,0.7662885158715653,0.02919597499558968,0.029196637335327125
466,0.75392143712088,0.04377954694504016,0.04377954742194068
467,0.7785556897943025,0.03671078846188869,0.03671111832721696
468,0.7506223186501302,0.04330685983009441,0.04330686032264702
469,0.7503382297363714,0.048889445404342646,0.04889360498188647
470,0.6972065052832477,0.046202679665037626,0.04620320943965722
471,0.7267539454915095,0.041759701058624366,0.04175978516954479
472,0.7494907503423747,0.04072661180928838,0.040726867607357276
473,0.8064940667973133,0.026067481827351136,0.026067503577125783
474,0.8191313118222752,0.031635113252494074,0.03163531962333188
475,0.7362075662385905,0.0393097469087299,0.039309846108963264
476,0.7304566569873714,0.04089258384385874,0.04089902097471115
477,0.6813912679499481,0.053645985608897995,0.05365128308784933
478,0.8173433385800308,0.030744077799796016,0.030744078099087385
479,0.79693646945816,0.033022740612826784,0.03302274222754148
480,0.7771519244561205,0.03635472272803408,0.03635996091073673
481,0.7593017593899276,0.039196270010090295,0.0391999145482137
482,0.6560600259472267,0.0492022800784504,0.049202372658016635
